file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z
t077.tif,Cell type 1_20111,463.713,390.137,12.2151,21.9021,19.8994,21.6405,13.1523,4.36845,12.7129
t077.tif,Cell type 1_21110,542.821,146.095,18.20114285714285714285714286,21.5902,20.665,20.003,14.1349,13.0544,17.0716
t077.tif,Cell type 1_21111,565.305,214.22,22.065,21.31,20.6407,19.9163,13.9135,12.5179,16.1364
t077.tif,Cell type 1_4100,389.12,295.347,15.86185714285714285714285714,24.9091,22.0718,19.2614,12.9291,9.31803,13.0708
t077.tif,Cell type 1_4101,398.15,356.641,19.535,23.486,21.7104,19.9296,15.2685,12.2974,13.6695
t077.tif,Cell type 1_11110,311.912,175.886,8.977471428571428571428571429,25.8384,20.5752,18.4267,9.60662,9.4925,15.0558
t077.tif,Cell type 1_11111,373.657,163.612,14.02991428571428571428571429,23.9754,20.1576,16.4477,9.40229,12.9446,16.5439
t077.tif,Cell type 1_4110,503.858,315.597,17.03185714285714285714285714,22.6051,19.3009,22.5413,16.8761,9.21564,12.7194
t077.tif,Cell type 1_4111,470.698,235.771,17.59557142857142857142857143,22.8757,19.4582,22.8757,14.1972,9.48419,13.2572
t077.tif,Cell type 1_3110,549.881,363.176,13.64994285714285714285714286,20.6139,18.5244,19.9155,6.84972,8.83471,12.564
t077.tif,Cell type 1_3111,579.206,277.289,21.654,21.0741,19.2112,19.3644,6.26444,7.82259,12.9583
t077.tif,Cell type 1_40000,199.566,307.42,24.35757142857142857142857143,16.0665,19.8018,15.4825,14.1109,10.9604,16.7108
t077.tif,Cell type 1_40001,306.102,310.791,24.17785714285714285714285714,15.8017,19.9757,15.8017,14.1324,10.9533,15.8878
t077.tif,Cell type 1_40100,287.267,223.629,23.70257142857142857142857143,14.6899,20.5657,12.0699,14.7596,12.0133,16.4412
t077.tif,Cell type 1_40101,390.198,274.959,23.86514285714285714285714286,15.846,20.725,12.2213,15.1948,13.3363,17.1831
t077.tif,Cell type 1_40010,303.395,393.197,21.902,19.5212,20.4565,18.3853,15.7397,8.96702,14.9633
t077.tif,Cell type 1_40011,429.565,394.663,24.2,18.7737,20.5461,18.0757,15.0662,9.64857,15.8014
t077.tif,Cell type 1_40110,386.801,187.579,24.04542857142857142857142857,17.1943,20.907,8.21351,15.8168,11.0189,15.2987
t077.tif,Cell type 1_40111,479.144,277.187,24.98085714285714285714285714,17.2722,20.7862,7.56138,15.7743,12.5873,15.27
t078.tif,Cell type 1_310,533.781,364.844,21.93985714285714285714285714,23.6824,22.3931,23.1642,9.0415,7.10666,12.3877
t078.tif,Cell type 1_3010,459.855,191.764,10.54345714285714285714285714,11.6925,24.4979,11.6925,12.0023,11.4074,14.2667
t078.tif,Cell type 1_3011,556.636,252.568,11.90554285714285714285714286,17.0985,22.084,11.0357,6.29408,6.26117,12.4959
t078.tif,Cell type 1_3000,385.364,229.342,10.54865714285714285714285714,12.8759,23.939,12.8759,3.36026,8.9167,12.8008
t078.tif,Cell type 1_3001,495.047,309.496,8.425142857142857142857142857,13.5825,18.5033,11.6957,3.62901,6.5923,9.57073
t078.tif,Cell type 1_20000,189.615,278.606,8.439985714285714285714285714,21.3307,21.9188,21.3307,12.8198,4.88647,11.3935
t078.tif,Cell type 1_20001,259.769,329.889,10.08888571428571428571428571,22.2794,22.0079,21.7376,12.3296,3.54845,12.0136
t078.tif,Cell type 1_11000,152.859,191.746,18.66657142857142857142857143,24.7552,20.9361,21.9983,12.1612,12.6109,14.3062
t078.tif,Cell type 1_11001,214.214,202.2,24.62757142857142857142857143,25.1847,20.1345,21.0309,12.9433,10.2254,13.8773
t078.tif,Cell type 1_20100,309.739,383.234,8.904385714285714285714285714,21.857,19.8416,21.7602,13.9893,8.95998,13.3274
t078.tif,Cell type 1_20101,401.752,416.126,13.18958571428571428571428571,22.6046,20.1191,22.2355,13.5599,9.18734,12.6352
t078.tif,Cell type 1_10010,160.367,204.736,11.80218571428571428571428571,22.9594,18.423,22.9074,11.0667,9.53047,13.4404
t078.tif,Cell type 1_10011,223.986,238.17,16.05071428571428571428571429,23.4457,19.7419,22.7822,10.9771,10.0011,13.6186
t078.tif,Cell type 1_21010,420.738,114.007,13.56535714285714285714285714,21.8231,21.7994,21.0037,13.1508,6.54864,11.9243
t078.tif,Cell type 1_21011,490.734,159.786,17.02828571428571428571428571,21.4914,21.9665,21.0028,12.8984,6.16127,11.4681
t078.tif,Cell type 1_10100,159.783,339.407,13.53118571428571428571428571,23.6324,22.5734,21.7059,12.6977,12.7477,9.53036
t078.tif,Cell type 1_10101,215.624,381.71,20.12128571428571428571428571,24.7252,22.7864,21.5836,12.4174,11.8244,9.72291
t078.tif,Cell type 1_21100,444.249,115.225,21.57857142857142857142857143,20.4101,19.5193,20.4044,15.3693,11.0141,16.5044
t078.tif,Cell type 1_21101,507.985,176.123,24.17914285714285714285714286,20.6997,19.9254,20.6997,14.1965,12.0094,14.0776
t078.tif,Cell type 1_11010,223.82,139.123,19.50728571428571428571428571,22.1649,20.2466,21.2184,11.0155,9.57441,13.7557
t078.tif,Cell type 1_11011,304.044,135.054,22.05714285714285714285714286,22.1432,20.2466,20.7974,12.7646,10.2904,13.6423
t078.tif,Cell type 1_10000,119.285,267.829,13.11355714285714285714285714,22.1922,23.4886,21.4478,9.49914,9.14353,12.2942
t078.tif,Cell type 1_10001,152.331,270.847,20.68414285714285714285714286,22.156,23.6587,20.9989,9.24718,9.62483,12.3184
t078.tif,Cell type 1_21000,306.86,109.693,13.95795714285714285714285714,23.2409,22.2587,20.1455,12.5784,6.34079,13.9251
t078.tif,Cell type 1_21001,373.123,124.664,20.98171428571428571428571429,23.2187,22.2412,21.5852,13.3659,7.12277,13.4868
t078.tif,Cell type 1_20010,271.457,243.323,9.993614285714285714285714286,22.4784,19.4381,20.0329,10.7261,3.175,9.61435
t078.tif,Cell type 1_20011,332.035,306.238,9.710928571428571428571428571,23.2661,18.9093,20.9629,10.9599,3.08813,9.46017
t078.tif,Cell type 1_10110,227.102,386.688,13.08958571428571428571428571,23.2136,24.5581,22.94,10.9578,11.2856,7.75656
t078.tif,Cell type 1_10111,304.925,393.531,15.72385714285714285714285714,22.0339,23.8345,22.0339,10.6947,11.5612,8.05075
t078.tif,Cell type 1_11100,221.912,167.656,10.15465714285714285714285714,20.0332,24.7558,19.7763,9.46877,9.71941,14.5819
t078.tif,Cell type 1_11101,277.313,199.608,16.07328571428571428571428571,21.1479,25.1537,20.5362,9.53292,9.84238,14.2969
t078.tif,Cell type 1_20110,405.405,354.205,8.4029,21.4916,19.5742,20.8454,11.3614,3.3615,12.5146
t078.tif,Cell type 1_20111,460.763,393.041,12.41192857142857142857142857,21.9021,19.8994,21.6405,13.1523,4.36845,12.7129
t078.tif,Cell type 1_21110,550.853,156.772,18.193,21.5902,20.665,20.003,14.592,13.0447,17.3594
t078.tif,Cell type 1_21111,572.01,220.651,21.70642857142857142857142857,21.31,20.6407,19.9163,13.8643,12.6106,16.0908
t078.tif,Cell type 1_4100,385.949,299.133,16.30128571428571428571428571,24.9091,22.0718,19.2614,12.7081,9.52349,13.0921
t078.tif,Cell type 1_4101,396.425,354.591,20.42814285714285714285714286,23.486,21.7104,19.9296,15.3152,12.3266,13.7078
t078.tif,Cell type 1_11110,315.444,174.117,9.237357142857142857142857143,25.8384,20.5752,18.4267,9.59521,9.5791,15.1521
t078.tif,Cell type 1_11111,373.241,166.519,14.67114285714285714285714286,23.9754,20.1576,16.4477,9.48985,12.904,16.5254
t078.tif,Cell type 1_4110,492.627,315.937,17.27414285714285714285714286,22.6051,19.3009,22.5413,17.3934,9.18652,12.7104
t078.tif,Cell type 1_4111,469.236,241.379,18.27728571428571428571428571,22.8757,19.4582,22.8757,14.2353,9.46215,13.4848
t078.tif,Cell type 1_3110,544.362,360.924,13.35795714285714285714285714,20.6139,18.5244,19.9155,6.90002,8.89464,12.5747
t078.tif,Cell type 1_3111,577.098,280.092,20.951,21.0741,19.2112,19.3644,6.30358,7.95575,12.8811
t078.tif,Cell type 1_40000,199.591,305.364,24.42171428571428571428571429,16.0665,19.8018,15.4825,14.1636,10.8483,16.9769
t078.tif,Cell type 1_40001,294.61,311.427,23.67371428571428571428571429,15.8017,19.9757,15.8017,14.3973,11.1833,16.0133
t078.tif,Cell type 1_40100,281.859,222.839,23.45471428571428571428571429,14.6899,20.5657,12.0699,14.5741,12.076,16.6001
t078.tif,Cell type 1_40101,382.55,271.207,23.74957142857142857142857143,15.846,20.725,12.2213,15.4495,13.7014,17.9226
t078.tif,Cell type 1_40010,307.229,394.241,22.11471428571428571428571429,19.5212,20.4565,18.3853,15.8297,9.02371,15.2735
t078.tif,Cell type 1_40011,427.321,398.718,23.986,18.7737,20.5461,18.0757,15.0662,9.64857,15.8014
t078.tif,Cell type 1_40110,397.168,186.303,23.56442857142857142857142857,17.1943,20.907,8.21351,15.6965,10.8775,15.1045
t078.tif,Cell type 1_40111,471.4,282.676,25.52757142857142857142857143,17.2722,20.7862,7.56138,15.509,12.5423,15.2074
t079.tif,Cell type 1_310,534.513,363.203,21.93871428571428571428571429,23.6824,22.3931,23.1642,9.16216,7.1672,12.2268
t079.tif,Cell type 1_3010,468.617,182.177,10.25367142857142857142857143,11.6925,24.4979,11.6925,11.9464,11.4409,14.3125
t079.tif,Cell type 1_3011,560.13,259.432,12.17278571428571428571428571,17.0985,22.084,11.0357,6.2892,6.66096,12.6707
t079.tif,Cell type 1_3000,381.899,240.219,10.03738571428571428571428571,12.8759,23.939,12.8759,3.17114,8.79521,12.8514
t079.tif,Cell type 1_3001,489.857,309.96,8.626128571428571428571428571,13.5825,18.5033,11.6957,3.23361,6.74282,10.1154
t079.tif,Cell type 1_20000,193.106,279.542,8.914771428571428571428571429,21.3307,21.9188,21.3307,12.8198,4.88647,11.3935
t079.tif,Cell type 1_20001,258.983,329.905,10.52791428571428571428571429,22.2794,22.0079,21.7376,12.41,3.54334,12.028
t079.tif,Cell type 1_11000,156.666,190.726,20.21671428571428571428571429,24.7552,20.9361,21.9983,12.1612,12.6109,14.3062
t079.tif,Cell type 1_11001,220.899,197.358,23.88371428571428571428571429,25.1847,20.1345,21.0309,13.0131,10.0159,13.8241
t079.tif,Cell type 1_20100,306.302,386.925,9.007828571428571428571428571,21.857,19.8416,21.7602,14.0458,8.99019,13.2979
t079.tif,Cell type 1_20101,400.525,416.321,13.51612857142857142857142857,22.6046,20.1191,22.2355,13.7326,9.35795,12.7804
t079.tif,Cell type 1_10010,162.259,199.262,11.70084285714285714285714286,22.9594,18.423,22.9074,11.245,9.54821,13.3454
t079.tif,Cell type 1_10011,226.199,239.421,15.89142857142857142857142857,23.4457,19.7419,22.7822,11.2188,9.99395,13.7916
t079.tif,Cell type 1_21010,422.394,110.946,13.24817142857142857142857143,21.8231,21.7994,21.0037,13.2733,6.36096,11.944
t079.tif,Cell type 1_21011,488.23,161.998,17.28942857142857142857142857,21.4914,21.9665,21.0028,12.5535,6.36383,11.6324
t079.tif,Cell type 1_10100,155.642,335.129,13.97142857142857142857142857,23.6324,22.5734,21.7059,12.6423,12.7965,9.52927
t079.tif,Cell type 1_10101,214.145,382.396,20.46114285714285714285714286,24.7252,22.7864,21.5836,12.4214,11.8385,9.71293
t079.tif,Cell type 1_21100,446.486,116.002,21.75171428571428571428571429,20.4101,19.5193,20.4044,15.377,10.9262,16.7409
t079.tif,Cell type 1_21101,508.04,177.76,24.22928571428571428571428571,20.6997,19.9254,20.6997,14.2383,12.1442,14.021
t079.tif,Cell type 1_11010,227.845,133.89,18.95585714285714285714285714,22.1649,20.2466,21.2184,10.9876,9.47968,14.0363
t079.tif,Cell type 1_11011,311.031,131.519,22.208,22.1432,20.2466,20.7974,12.9133,10.3861,13.6122
t079.tif,Cell type 1_10000,119.55,263.447,13.65171428571428571428571429,22.1922,23.4886,21.4478,9.63013,9.32363,12.3429
t079.tif,Cell type 1_10001,157.873,263.364,20.41742857142857142857142857,22.156,23.6587,20.9989,9.31552,9.57762,12.3313
t079.tif,Cell type 1_21000,310.369,107.889,14.18552857142857142857142857,23.2409,22.2587,20.1455,12.5873,6.41376,14.0758
t079.tif,Cell type 1_21001,377.857,126.062,20.79728571428571428571428571,23.2187,22.2412,21.5852,13.5594,7.05752,13.5759
t079.tif,Cell type 1_20010,261.333,250.825,9.015171428571428571428571429,22.4784,19.4381,20.0329,10.7261,3.175,9.61435
t079.tif,Cell type 1_20011,333.469,317.631,10.03811428571428571428571429,23.2661,18.9093,20.9629,10.9599,3.08813,9.46017
t079.tif,Cell type 1_10110,218.192,382.865,14.01761428571428571428571429,23.2136,24.5581,22.94,11.1399,11.4501,7.98937
t079.tif,Cell type 1_10111,305.398,389.013,16.01857142857142857142857143,22.0339,23.8345,22.0339,10.6746,11.5151,7.98893
t079.tif,Cell type 1_11100,222.127,170.978,9.882442857142857142857142857,20.0332,24.7558,19.7763,9.52699,9.75902,14.6377
t079.tif,Cell type 1_11101,277.606,199.534,15.88814285714285714285714286,21.1479,25.1537,20.5362,9.48829,9.75573,14.2644
t079.tif,Cell type 1_20110,398.009,356.241,8.157557142857142857142857143,21.4916,19.5742,20.8454,11.2661,3.30272,12.4966
t079.tif,Cell type 1_20111,458.912,393.487,12.49127142857142857142857143,21.9021,19.8994,21.6405,13.2435,4.11866,12.6891
t079.tif,Cell type 1_21110,551.62,154.44,18.63114285714285714285714286,21.5902,20.665,20.003,14.6896,13.2608,17.2581
t079.tif,Cell type 1_21111,572.347,223.569,20.87214285714285714285714286,21.31,20.6407,19.9163,13.7787,12.7666,16.0835
t079.tif,Cell type 1_4100,383.747,303.232,16.21057142857142857142857143,24.9091,22.0718,19.2614,12.7304,9.56016,13.0562
t079.tif,Cell type 1_4101,395.746,366.36,20.302,23.486,21.7104,19.9296,15.3285,12.5054,13.9401
t079.tif,Cell type 1_11110,320.88,169.306,9.1174,25.8384,20.5752,18.4267,9.65945,9.36379,15.4133
t079.tif,Cell type 1_11111,382.979,168.062,14.36071428571428571428571429,23.9754,20.1576,16.4477,9.59135,12.7211,16.6511
t079.tif,Cell type 1_4110,490.657,321.616,16.90185714285714285714285714,22.6051,19.3009,22.5413,17.4057,9.16462,12.807
t079.tif,Cell type 1_4111,466.926,246,17.86457142857142857142857143,22.8757,19.4582,22.8757,14.3464,9.61039,13.4702
t079.tif,Cell type 1_3110,533.576,367.175,14.78914285714285714285714286,20.6139,18.5244,19.9155,6.89124,8.89252,12.7193
t079.tif,Cell type 1_3111,573.119,280.586,20.418,21.0741,19.2112,19.3644,6.57045,8.06773,13.0157
t079.tif,Cell type 1_40000,192.929,307.441,24.79171428571428571428571429,16.0665,19.8018,15.4825,14.1201,10.9684,16.8665
t079.tif,Cell type 1_40001,286.094,313.888,23.86185714285714285714285714,15.8017,19.9757,15.8017,14.749,11.7135,16.3909
t079.tif,Cell type 1_40100,285.425,225.831,23.65357142857142857142857143,14.6899,20.5657,12.0699,15.4454,11.7404,16.9898
t079.tif,Cell type 1_40101,385.996,273.261,23.448,15.846,20.725,12.2213,15.2177,13.6055,18.307
t079.tif,Cell type 1_40010,308.913,393.817,22.22914285714285714285714286,19.5212,20.4565,18.3853,16.2072,9.24209,15.295
t079.tif,Cell type 1_40011,436.773,397.165,23.80914285714285714285714286,18.7737,20.5461,18.0757,15.0971,9.85803,15.8568
t079.tif,Cell type 1_40110,395.432,183.183,23.57628571428571428571428571,17.1943,20.907,8.21351,15.6747,10.6379,15.166
t079.tif,Cell type 1_40111,469.706,280.451,25.45428571428571428571428571,17.2722,20.7862,7.56138,15.7823,12.6285,15.2878
t080.tif,Cell type 1_310,536.8,358.56,22.523,23.6824,22.3931,23.1642,9.19785,7.15953,12.1755
t080.tif,Cell type 1_3010,461.972,164.73,9.6225,11.6925,24.4979,11.6925,12.4741,12.0356,14.6792
t080.tif,Cell type 1_3011,552.622,257.708,11.43764285714285714285714286,17.0985,22.084,11.0357,5.59508,6.91888,13.1316
t080.tif,Cell type 1_3001,486.291,313.81,8.406471428571428571428571429,13.5825,18.5033,11.6957,3.15473,6.78034,10.2723
t080.tif,Cell type 1_20000,194.656,277.856,9.312571428571428571428571429,21.3307,21.9188,21.3307,12.7793,4.80012,11.4835
t080.tif,Cell type 1_20001,259.671,331.705,10.47717142857142857142857143,22.2794,22.0079,21.7376,12.4051,3.34768,12.0335
t080.tif,Cell type 1_11000,157.778,191.844,20.40314285714285714285714286,24.7552,20.9361,21.9983,12.1812,12.5804,14.3896
t080.tif,Cell type 1_11001,223.436,198.578,23.44171428571428571428571429,25.1847,20.1345,21.0309,13.2904,9.95375,13.8902
t080.tif,Cell type 1_20100,302.322,392.672,9.538428571428571428571428571,21.857,19.8416,21.7602,14.1242,9.36446,13.4105
t080.tif,Cell type 1_20101,396.725,415.986,14.05395714285714285714285714,22.6046,20.1191,22.2355,13.7604,9.38386,12.8918
t080.tif,Cell type 1_10010,151.67,202.147,12.02455714285714285714285714,22.9594,18.423,22.9074,11.288,9.56795,13.3606
t080.tif,Cell type 1_10011,230.317,238.666,15.661,23.4457,19.7419,22.7822,11.2198,9.91906,13.8363
t080.tif,Cell type 1_21010,426.384,115.29,13.32817142857142857142857143,21.8231,21.7994,21.0037,13.1281,6.46192,12.14
t080.tif,Cell type 1_21011,496.117,169.229,17.27871428571428571428571429,21.4914,21.9665,21.0028,12.6454,6.43376,11.7276
t080.tif,Cell type 1_10100,162.313,334.826,14.35414285714285714285714286,23.6324,22.5734,21.7059,12.6896,12.8111,9.46894
t080.tif,Cell type 1_10101,211.416,375.043,19.80171428571428571428571429,24.7252,22.7864,21.5836,12.8941,12.2124,9.94687
t080.tif,Cell type 1_21100,456.286,121.864,22.08271428571428571428571429,20.4101,19.5193,20.4044,15.5595,11.0307,16.8727
t080.tif,Cell type 1_21101,516.899,177.423,24.08828571428571428571428571,20.6997,19.9254,20.6997,14.2295,12.3156,14.0117
t080.tif,Cell type 1_11010,230.434,131.156,18.57828571428571428571428571,22.1649,20.2466,21.2184,11.0812,9.6371,14.2367
t080.tif,Cell type 1_11011,307.734,134.482,22.72157142857142857142857143,22.1432,20.2466,20.7974,13.0717,10.5029,13.6949
t080.tif,Cell type 1_10000,117.114,265.607,13.89634285714285714285714286,22.1922,23.4886,21.4478,9.57066,9.32987,12.3194
t080.tif,Cell type 1_10001,161.462,272.777,20.75,22.156,23.6587,20.9989,9.41421,9.63212,12.2931
t080.tif,Cell type 1_21000,308.516,107.079,14.49742857142857142857142857,23.2409,22.2587,20.1455,12.8181,6.59899,14.3355
t080.tif,Cell type 1_21001,375.899,132.924,20.46542857142857142857142857,23.2187,22.2412,21.5852,13.5649,7.0789,13.6575
t080.tif,Cell type 1_20010,259.913,249.336,8.888942857142857142857142857,22.4784,19.4381,20.0329,10.81,3.07994,9.89719
t080.tif,Cell type 1_20011,343.716,318.746,9.695328571428571428571428571,23.2661,18.9093,20.9629,11.07,3.15496,9.41229
t080.tif,Cell type 1_10110,222.399,391.708,13.2672,23.2136,24.5581,22.94,11.1023,11.6087,8.1824
t080.tif,Cell type 1_10111,305.605,387.887,16.21914285714285714285714286,22.0339,23.8345,22.0339,10.8639,11.4236,8.09634
t080.tif,Cell type 1_11100,220.956,164.636,10.2241,20.0332,24.7558,19.7763,9.52699,9.75902,14.6377
t080.tif,Cell type 1_11101,284.748,198.726,16.55785714285714285714285714,21.1479,25.1537,20.5362,9.62076,9.88096,14.5048
t080.tif,Cell type 1_20110,404.862,361.364,7.906771428571428571428571429,21.4916,19.5742,20.8454,11.2898,3.38067,12.5076
t080.tif,Cell type 1_20111,456.668,391.003,12.20895714285714285714285714,21.9021,19.8994,21.6405,13.3401,4.0564,12.7768
t080.tif,Cell type 1_21110,558.528,160.787,17.22185714285714285714285714,21.5902,20.665,20.003,14.7102,13.0765,17.2547
t080.tif,Cell type 1_21111,578.704,230.407,21.05714285714285714285714286,21.31,20.6407,19.9163,13.8859,12.9602,16.1317
t080.tif,Cell type 1_4100,379.938,297.746,16.055,24.9091,22.0718,19.2614,12.732,9.54902,13.0743
t080.tif,Cell type 1_4101,394.716,368.179,20.18342857142857142857142857,23.486,21.7104,19.9296,15.457,12.6132,14.3061
t080.tif,Cell type 1_11110,316.53,161.906,9.546214285714285714285714286,25.8384,20.5752,18.4267,9.55749,9.43779,15.2338
t080.tif,Cell type 1_11111,386.022,175.724,14.70528571428571428571428571,23.9754,20.1576,16.4477,9.58622,12.9018,16.7405
t080.tif,Cell type 1_4110,488.937,325.079,17.18542857142857142857142857,22.6051,19.3009,22.5413,17.1803,9.25051,13.0482
t080.tif,Cell type 1_4111,459.635,242.613,17.081,22.8757,19.4582,22.8757,14.2887,9.56247,13.7362
t080.tif,Cell type 1_3110,536.941,367.581,15.23585714285714285714285714,20.6139,18.5244,19.9155,7.13827,9.02572,12.7913
t080.tif,Cell type 1_3111,579.628,293.159,20.14771428571428571428571429,21.0741,19.2112,19.3644,6.67649,8.22558,13.061
t080.tif,Cell type 1_40000,188.556,308.982,24.80014285714285714285714286,16.0665,19.8018,15.4825,14.4188,11.2201,16.8615
t080.tif,Cell type 1_40001,288.122,312.493,23.41185714285714285714285714,15.8017,19.9757,15.8017,14.9207,11.69,16.2087
t080.tif,Cell type 1_40100,292.077,234.861,23.39914285714285714285714286,14.6899,20.5657,12.0699,15.7629,11.7033,17.4751
t080.tif,Cell type 1_40101,390.792,262.905,23.76142857142857142857142857,15.846,20.725,12.2213,15.2197,13.8735,18.5591
t080.tif,Cell type 1_40010,320.506,392.702,22.54185714285714285714285714,19.5212,20.4565,18.3853,16.2368,9.52178,15.4691
t080.tif,Cell type 1_40011,444.35,392.491,23.99885714285714285714285714,18.7737,20.5461,18.0757,15.0532,9.88982,15.8952
