frame,dist,pred_name,gt_label,pred_x,pred_y,pred_z,gt_x,gt_y,gt_z
99,7.303,Cell type 1_410,538,337.388,338.115,161.181,340.0,338.0,168.0
99,7.3327,Cell type 1_201110,497,539.305,202.428,174.696,539.0,203.0,182.0
99,7.6275,Cell type 1_20110,466,429.27,148.006,174.479,428.0,148.0,182.0
99,7.7038,Cell type 1_211010,13,145.957,257.332,76.3035,146.0,257.0,84.0
99,7.7869,Cell type 1_2100110,299,359.167,283.666,55.265,360.0,284.0,63.0
99,8.3651,Cell type 1_21110,276,215.604,355.96,61.6568,215.0,356.0,70.0
99,8.4317,Cell type 1_211000,268,222.476,284.476,54.6009,223.0,285.0,63.0
99,8.466,Cell type 1_20000,482,497.191,128.048,152.684,496.0,127.0,161.0
99,8.5228,Cell type 1_20011,633,455.463,235.268,112.928,452.0,243.0,112.0
99,8.7558,Cell type 1_101110,140,199.161,180.088,117.322,198.0,180.0,126.0
99,8.8572,Cell type 1_210110100,339,323.857,430.192,103.146,324.0,430.0,112.0
99,8.9935,Cell type 1_4011,523,229.689,285.442,158.582,238.0,283.0,161.0
99,9.0239,Cell type 1_1010,44,191.333,217.373,54.0227,192.0,218.0,63.0
99,9.4336,Cell type 1_4001,84,156.194,342.458,144.584,156.0,343.0,154.0
99,9.6062,Cell type 1_3110101,242,376.86,149.053,81.395,377.0,149.0,91.0
99,10.0297,Cell type 1_201001,458,434.841,118.753,144.066,436.0,118.0,154.0
99,10.1042,Cell type 1_310100,504,596.985,239.516,143.909,597.0,239.0,154.0
99,10.4473,Cell type 1_101111,164,193.906,146.461,143.606,193.0,147.0,154.0
99,11.5228,Cell type 1_30001,719,496.993,272.719,158.21,500.0,278.0,168.0
99,16.9697,Cell type 1_211110,292,284.976,263.699,68.1962,275.0,270.0,56.0
100,0.6054,Cell type 1_211111,283,293.415,335.845,69.9842,294.0,336.0,70.0
100,0.9459,Cell type 1_31001,680,557.543,249.302,69.6644,557.0,250.0,70.0
100,1.0524,Cell type 1_301,704,529.201,369.278,153.374,530.0,369.0,154.0
100,1.47,Cell type 1_210110101,122,316.469,385.227,103.868,317.0,386.0,105.0
100,1.8229,Cell type 1_2101001,557,416.783,383.388,153.177,417.0,385.0,154.0
100,2.1421,Cell type 1_210101,611,364.187,322.061,116.867,364.0,322.0,119.0
100,3.4888,Cell type 1_31000,673,510.245,187.354,59.7602,509.0,187.0,63.0
100,3.7623,Cell type 1_2100011,362,431.986,407.693,80.39,433.0,408.0,84.0
100,3.8548,Cell type 1_2100000,377,510.4,406.327,129.18,510.0,406.0,133.0
100,3.8595,Cell type 1_1110,21,179.042,243.76,115.269,180.0,244.0,119.0
100,3.9509,Cell type 1_210110100,339,321.12,431.071,115.149,322.0,431.0,119.0
100,3.9578,Cell type 1_201011,419,404.556,112.175,73.0711,405.0,112.0,77.0
100,4.2081,Cell type 1_21110,276,220.104,360.462,58.8186,220.0,360.0,63.0
100,4.3286,Cell type 1_310110,441,540.491,206.929,121.702,541.0,207.0,126.0
100,4.3662,Cell type 1_4010,516,160.376,277.518,156.681,160.0,277.0,161.0
100,4.8154,Cell type 1_20000,482,488.212,122.585,149.225,488.0,122.0,154.0
100,5.0386,Cell type 1_4000,100,153.206,364.786,107.029,154.0,365.0,112.0
100,5.1807,Cell type 1_201110,497,533.95,197.529,169.929,533.0,198.0,175.0
100,5.1996,Cell type 1_210110111,91,229.754,383.106,155.953,231.0,383.0,161.0
100,5.4054,Cell type 1_3110111,644,451.206,278.104,57.5995,451.0,278.0,63.0
100,5.5991,Cell type 1_101110,140,201.719,177.564,113.425,202.0,178.0,119.0
100,5.7593,Cell type 1_211001,52,223.052,251.545,78.2589,223.0,252.0,84.0
100,5.8258,Cell type 1_4001,84,158.38,336.426,148.215,158.0,337.0,154.0
100,5.8923,Cell type 1_2100110,299,365.136,295.692,57.1173,365.0,296.0,63.0
100,6.0951,Cell type 1_1000,148,165.613,205.396,161.966,165.0,206.0,168.0
100,6.1761,Cell type 1_31100,651,518.256,300.599,63.8423,518.0,301.0,70.0
100,6.3197,Cell type 1_2100101,307,388.683,350.154,63.6901,389.0,350.0,70.0
100,6.4625,Cell type 1_1111,28,260.437,256.476,112.735,260.0,258.0,119.0
100,6.5568,Cell type 1_310101,695,598.781,287.474,105.579,600.0,288.0,112.0
100,6.6786,Cell type 1_20110,466,424.235,143.55,175.911,423.0,146.0,182.0
100,6.761,Cell type 1_2101111,331,294.303,396.51,63.2944,295.0,396.0,70.0
100,6.8332,Cell type 1_31111,664,569.668,344.62,98.3087,571.0,345.0,105.0
100,6.9201,Cell type 1_10110,196,207.674,146.271,77.0929,208.0,146.0,84.0
100,6.975,Cell type 1_21011000,550,354.984,383.882,147.081,355.0,383.0,154.0
100,7.0803,Cell type 1_31110,626,452.915,318.223,111.963,453.0,319.0,119.0
100,7.1034,Cell type 1_21011100,107,203.83,387.342,112.002,205.0,387.0,119.0
100,7.4488,Cell type 1_310111,688,580.193,203.004,90.5537,580.0,203.0,98.0
100,7.5751,Cell type 1_2100010,355,352.748,398.608,62.4392,353.0,399.0,70.0
100,7.6523,Cell type 1_20010,434,500.776,155.011,111.351,501.0,155.0,119.0
100,7.7053,Cell type 1_2100111,618,357.33,244.497,104.34,358.0,244.0,112.0
100,7.8353,Cell type 1_211000,268,228.36,295.346,55.1806,228.0,295.0,63.0
100,8.1431,Cell type 1_2100001,370,452.212,414.177,110.897,453.0,414.0,119.0
100,8.2295,Cell type 1_20011,633,457.866,237.764,112.647,454.0,245.0,112.0
100,8.2422,Cell type 1_3110100,234,395.654,209.453,54.7833,396.0,210.0,63.0
100,8.3263,Cell type 1_310100,504,595.648,234.595,145.691,596.0,235.0,154.0
100,8.4221,Cell type 1_21011101,324,244.054,411.325,96.5843,244.0,411.0,105.0
100,8.6575,Cell type 1_1010,44,192.54,228.917,54.3551,193.0,229.0,63.0
100,8.8601,Cell type 1_3110101,242,377.889,158.281,82.1451,378.0,158.0,91.0
100,8.9686,Cell type 1_201000,410,433.619,116.747,110.142,435.0,117.0,119.0
100,9.068,Cell type 1_201111,473,484.685,174.467,172.97,484.0,174.0,182.0
100,9.0903,Cell type 1_101111,164,198.285,142.196,137.94,199.0,142.0,147.0
100,9.1267,Cell type 1_210110110,115,256.8,348.716,116.957,258.0,349.0,126.0
100,9.7015,Cell type 1_211010,13,143.592,260.725,74.3205,143.0,261.0,84.0
100,9.74,Cell type 1_201010,426,478.314,124.853,74.2662,478.0,125.0,84.0
100,9.8137,Cell type 1_4011,523,248.807,272.54,151.199,249.0,273.0,161.0
100,9.8295,Cell type 1_2101000,346,389.984,423.485,109.184,390.0,424.0,119.0
100,9.8938,Cell type 1_1001,133,135.903,217.811,137.169,137.0,218.0,147.0
100,9.9149,Cell type 1_21001001,657,513.694,376.102,74.0903,514.0,376.0,84.0
100,9.9851,Cell type 1_201001,458,428.703,117.57,144.056,428.0,117.0,154.0
100,9.9937,Cell type 1_211110,59,287.482,266.353,74.4066,289.0,264.0,84.0
100,10.0306,Cell type 1_1101,69,121.628,304.515,115.988,122.0,305.0,126.0
100,10.0851,Cell type 1_1100,6,113.042,248.14,108.916,113.0,248.0,119.0
100,10.1807,Cell type 1_21001000,314,463.512,359.852,73.8321,464.0,360.0,84.0
100,10.2803,Cell type 1_30001,719,499.164,271.301,160.24,504.0,276.0,168.0
100,10.3062,Cell type 1_20001,489,555.022,161.092,136.745,554.0,161.0,147.0
100,10.5214,Cell type 1_411,531,259.588,327.892,166.429,258.0,322.0,175.0
100,11.0412,Cell type 1_410,538,337.388,338.115,161.181,346.0,337.0,168.0
100,13.5877,Cell type 1_21011001,543,299.609,382.093,147.47,299.0,381.0,161.0
100,16.1053,Cell type 1_211011,261,158.924,305.17,57.779,173.0,311.0,63.0
101,1.3736,Cell type 1_310101,695,600.934,285.992,103.628,601.0,286.0,105.0
101,1.6478,Cell type 1_31000,673,508.217,182.998,61.3666,508.0,183.0,63.0
101,2.611,Cell type 1_21010011,561,443.154,385.865,151.806,444.0,387.0,154.0
101,3.0556,Cell type 1_31100,651,512.736,299.727,60.2315,514.0,300.0,63.0
101,3.2249,Cell type 1_1000,148,165.11,201.679,164.917,166.0,202.0,168.0
101,3.3627,Cell type 1_21001001,657,514.392,374.541,73.7043,514.0,374.0,77.0
101,3.5232,Cell type 1_310111,688,576.94,196.132,87.4798,577.0,196.0,91.0
101,3.8913,Cell type 1_211001,52,224.613,252.499,80.1605,225.0,253.0,84.0
101,3.9314,Cell type 1_201011,419,398.561,111.952,73.1091,398.0,112.0,77.0
101,4.0343,Cell type 1_21010010,558,403.706,385.166,157.271,405.0,386.0,161.0
101,4.045,Cell type 1_2111100,292,284.935,284.149,52.1006,286.0,284.0,56.0
101,4.2084,Cell type 1_2100000,377,507.639,406.618,128.858,507.0,407.0,133.0
101,4.2671,Cell type 1_21110,276,222.011,363.701,58.7909,222.0,363.0,63.0
101,4.2767,Cell type 1_31110,626,464.858,318.108,114.727,465.0,318.0,119.0
101,4.3076,Cell type 1_4000,100,149.3,359.038,107.703,149.0,359.0,112.0
101,4.5088,Cell type 1_310110,441,538.86,203.55,121.661,540.0,204.0,126.0
101,4.5869,Cell type 1_2101000,346,392.832,426.75,114.423,393.0,427.0,119.0
101,4.6789,Cell type 1_21011100,107,200.061,389.286,107.452,199.0,389.0,112.0
101,4.8619,Cell type 1_2101111,331,293.879,398.736,65.1468,294.0,399.0,70.0
101,4.9868,Cell type 1_3110101,242,377.898,157.769,79.0196,378.0,158.0,84.0
101,4.9919,Cell type 1_21011101,324,244.78,409.979,100.013,245.0,410.0,105.0
101,5.2942,Cell type 1_2111101,59,284.99,269.263,78.8556,286.0,270.0,84.0
101,5.2958,Cell type 1_1010,44,191.301,234.351,57.7527,191.0,235.0,63.0
101,5.3604,Cell type 1_4011,523,258.048,269.596,148.972,259.0,268.0,154.0
101,5.4806,Cell type 1_210110111,91,227.6,377.569,155.551,228.0,378.0,161.0
101,5.699,Cell type 1_211000,268,233.685,297.695,57.3179,234.0,298.0,63.0
101,5.755,Cell type 1_2100101,307,384.038,354.462,64.2637,384.0,354.0,70.0
101,5.7598,Cell type 1_3110111,644,451.794,285.717,57.2508,452.0,286.0,63.0
101,6.1076,Cell type 1_20110,466,412.218,148.296,175.937,412.0,149.0,182.0
101,6.1413,Cell type 1_4001,84,160.353,341.119,147.87,160.0,341.0,154.0
101,6.2528,Cell type 1_1100,6,118.507,253.68,112.805,118.0,253.0,119.0
101,6.3593,Cell type 1_210110100,339,327.154,428.491,126.663,327.0,429.0,133.0
101,6.4528,Cell type 1_201000,410,430.083,118.224,112.66,431.0,119.0,119.0
101,6.5069,Cell type 1_101111,164,201.727,137.72,133.625,203.0,138.0,140.0
101,6.6777,Cell type 1_21011000,550,362.174,382.423,147.338,362.0,382.0,154.0
101,6.7339,Cell type 1_2100001,370,453.295,416.484,112.323,454.0,417.0,119.0
101,6.9441,Cell type 1_2100110,299,365.323,295.097,56.1482,366.0,296.0,63.0
101,7.0671,Cell type 1_21001000,314,460.603,361.558,77.0865,462.0,362.0,84.0
101,7.0715,Cell type 1_301,704,531.023,371.016,154.077,530.0,370.0,161.0
101,7.1313,Cell type 1_101110,140,196.089,178.511,111.886,196.0,179.0,119.0
101,7.163,Cell type 1_2100111,618,348.553,246.277,98.0449,347.0,247.0,105.0
101,7.2451,Cell type 1_201010,426,476.967,124.281,76.7907,477.0,125.0,84.0
101,7.2495,Cell type 1_1101,69,124.468,305.813,118.768,124.0,306.0,126.0
101,7.6465,Cell type 1_3110100,234,396.89,212.241,55.3581,397.0,212.0,63.0
101,7.736,Cell type 1_1111,28,257.076,247.509,111.28,257.0,248.0,119.0
101,7.7403,Cell type 1_4010,516,158.471,280.816,153.28,159.0,281.0,161.0
101,7.8759,Cell type 1_201001,458,424.194,115.766,146.13,424.0,116.0,154.0
101,8.0297,Cell type 1_210110110,115,256.735,346.511,117.991,257.0,346.0,126.0
101,8.1743,Cell type 1_1001,133,134.203,216.461,138.846,134.0,217.0,147.0
101,8.3587,Cell type 1_31001,680,557.543,249.302,69.6644,556.0,253.0,77.0
101,8.3607,Cell type 1_201111,473,485.021,171.98,173.697,485.0,171.0,182.0
101,8.4457,Cell type 1_20000,482,483.442,119.267,145.577,484.0,119.0,154.0
101,8.7231,Cell type 1_20001,489,545.209,160.57,138.29,545.0,161.0,147.0
101,8.8544,Cell type 1_1110,21,182.046,244.848,117.147,182.0,245.0,126.0
101,8.8739,Cell type 1_2100011,362,428.403,408.712,82.1509,429.0,409.0,91.0
101,8.8779,Cell type 1_20010,434,500.894,152.617,110.131,501.0,153.0,119.0
101,8.933,Cell type 1_31111,664,567.555,340.949,96.0844,567.0,341.0,105.0
101,9.3646,Cell type 1_210110101,122,312.036,391.1,109.636,312.0,391.0,119.0
101,9.3674,Cell type 1_10110,196,203.697,149.601,74.646,204.0,150.0,84.0
101,9.5602,Cell type 1_211111,283,296.882,342.82,67.4758,297.0,342.0,77.0
101,9.7079,Cell type 1_201110,497,537.462,190.951,172.36,537.0,192.0,182.0
101,9.8958,Cell type 1_2100010,355,348.747,403.678,67.1127,349.0,404.0,77.0
101,9.9033,Cell type 1_310100,504,598.733,233.204,144.126,598.0,233.0,154.0
101,10.0269,Cell type 1_211010,13,143.989,263.85,80.9742,144.0,264.0,91.0
101,10.0655,Cell type 1_30001,719,501.082,266.284,165.95,502.0,275.0,161.0
101,10.6846,Cell type 1_411,531,256.558,326.793,165.116,258.0,323.0,175.0
101,10.7866,Cell type 1_20011,633,466.007,243.157,105.355,458.0,246.0,112.0
101,11.0386,Cell type 1_210101,611,369.311,320.331,115.299,372.0,320.0,126.0
101,11.9938,Cell type 1_211011,261,164.538,298.054,57.1702,170.0,307.0,63.0
102,0.9921,Cell type 1_21001111,619,334.034,246.822,98.1392,335.0,247.0,98.0
102,1.2074,Cell type 1_20010,434,496.333,152.62,111.068,497.0,153.0,112.0
102,1.4714,Cell type 1_310111,688,576.902,195.435,89.6449,577.0,196.0,91.0
102,1.6124,Cell type 1_1000,148,164.639,197.033,162.48,164.0,197.0,161.0
102,1.6339,Cell type 1_31000,673,511.115,188.709,63.4686,512.0,190.0,63.0
102,1.8999,Cell type 1_31110,626,463.483,321.356,117.913,465.0,321.0,119.0
102,2.7493,Cell type 1_101110,140,198.627,174.544,109.331,199.0,174.0,112.0
102,2.7584,Cell type 1_301,704,533.975,365.975,151.632,535.0,365.0,154.0
102,3.1273,Cell type 1_2100000,377,501.908,406.73,130.082,503.0,407.0,133.0
102,3.1953,Cell type 1_1001,133,138.23,211.024,137.051,137.0,211.0,140.0
102,3.4446,Cell type 1_21011001,543,281.311,381.002,157.625,282.0,381.0,161.0
102,3.6777,Cell type 1_20000,482,479.406,116.356,143.402,479.0,117.0,147.0
102,3.839,Cell type 1_2101000,346,398.093,423.343,122.328,399.0,424.0,126.0
102,3.8499,Cell type 1_1010,44,197.379,234.872,59.2027,198.0,235.0,63.0
102,3.8667,Cell type 1_210110111,91,218.081,370.503,157.167,218.0,370.0,161.0
102,3.8897,Cell type 1_21001000,314,456.137,368.021,80.1128,456.0,368.0,84.0
102,3.8897,Cell type 1_2100001,370,450.886,414.996,115.112,451.0,415.0,119.0
102,3.9738,Cell type 1_21001110,622,378.56,248.403,101.096,379.0,249.0,105.0
102,4.0509,Cell type 1_3110101,242,380.735,160.085,79.9587,381.0,160.0,84.0
102,4.0523,Cell type 1_2100101,307,388.563,356.874,65.9733,389.0,357.0,70.0
102,4.0879,Cell type 1_211111,283,299.412,349.265,72.9633,300.0,349.0,77.0
102,4.0981,Cell type 1_1111,28,253.35,239.989,108.044,253.0,241.0,112.0
102,4.1439,Cell type 1_10110,196,201.299,155.093,72.9169,202.0,155.0,77.0
102,4.188,Cell type 1_20001,489,538.231,159.885,142.82,538.0,160.0,147.0
102,4.2231,Cell type 1_3001,720,435.06,329.162,158.982,437.0,326.0,161.0
102,4.243,Cell type 1_4001,84,158.333,333.393,149.854,159.0,334.0,154.0
102,4.4445,Cell type 1_3110111,644,454.02,291.036,58.7905,455.0,290.0,63.0
102,4.5648,Cell type 1_211010,13,142.112,261.128,79.4384,142.0,261.0,84.0
102,4.7285,Cell type 1_21011101,324,242.818,408.763,100.281,243.0,409.0,105.0
102,4.7524,Cell type 1_4011,523,257.669,263.331,156.754,259.0,265.0,161.0
102,4.9229,Cell type 1_201000,410,437.644,114.981,114.09,438.0,115.0,119.0
102,5.3163,Cell type 1_2100110,299,370.883,300.735,57.6916,371.0,301.0,63.0
102,5.3314,Cell type 1_210101,611,370.855,317.919,114.833,374.0,319.0,119.0
102,5.5848,Cell type 1_21110,276,226.697,363.439,57.4407,227.0,363.0,63.0
102,5.6358,Cell type 1_201011,419,399.87,111.189,71.3689,400.0,111.0,77.0
102,5.6857,Cell type 1_310100,504,598.541,225.137,141.399,599.0,226.0,147.0
102,5.7303,Cell type 1_21010011,561,452.437,384.669,155.307,453.0,385.0,161.0
102,5.8361,Cell type 1_3110100,234,400.35,215.314,57.2149,400.0,216.0,63.0
102,6.0862,Cell type 1_31100,651,517.691,303.674,56.9908,517.0,303.0,63.0
102,6.3919,Cell type 1_21010010,558,396.621,379.386,161.668,396.0,380.0,168.0
102,6.4127,Cell type 1_1110,21,186.947,235.622,119.705,188.0,235.0,126.0
102,6.6407,Cell type 1_210110110,115,254.948,340.185,119.494,256.0,341.0,126.0
102,6.6949,Cell type 1_101111,164,205.376,134.415,133.36,206.0,135.0,140.0
102,6.7606,Cell type 1_21001001,657,514.435,378.693,77.2988,515.0,378.0,84.0
102,6.8761,Cell type 1_1101,69,124.09,305.469,119.145,124.0,306.0,126.0
102,6.8855,Cell type 1_310110,441,542.252,197.35,119.128,542.0,197.0,126.0
102,6.9584,Cell type 1_2111101,59,281.415,275.263,84.0712,282.0,275.0,91.0
102,7.2784,Cell type 1_21011100,107,200.881,387.293,111.757,201.0,388.0,119.0
102,7.3373,Cell type 1_4000,100,149.123,356.065,111.664,149.0,356.0,119.0
102,7.3645,Cell type 1_211000,268,233.462,296.842,55.6569,234.0,297.0,63.0
102,7.4448,Cell type 1_201111,473,477.11,167.702,174.562,477.0,168.0,182.0
102,7.6528,Cell type 1_201110,497,534.358,188.796,174.451,534.0,190.0,182.0
102,8.0692,Cell type 1_211011,261,170.497,304.819,54.9482,170.0,305.0,63.0
102,8.216,Cell type 1_210110101,122,306.883,390.19,110.787,307.0,390.0,119.0
102,8.4153,Cell type 1_201001,458,422.41,122.506,145.62,423.0,123.0,154.0
102,8.7436,Cell type 1_21011000,550,358.382,381.262,145.296,358.0,382.0,154.0
102,9.0807,Cell type 1_2111100,292,295.406,293.059,53.9389,296.0,293.0,63.0
102,9.175,Cell type 1_2100010,355,349.834,406.388,67.8469,350.0,407.0,77.0
102,9.2374,Cell type 1_310101,695,599.832,286.588,102.846,601.0,287.0,112.0
102,9.2492,Cell type 1_4010,516,161.398,280.779,151.924,163.0,280.0,161.0
102,9.2883,Cell type 1_210110100,339,324.932,426.986,130.712,325.0,427.0,140.0
102,9.29,Cell type 1_201010,426,479.465,124.878,74.7224,479.0,125.0,84.0
102,9.3045,Cell type 1_31001,680,557.543,249.302,69.6644,557.0,255.0,77.0
102,9.3606,Cell type 1_2101111,331,290.916,403.174,67.704,292.0,403.0,77.0
102,9.6306,Cell type 1_1100,6,116.529,254.022,116.384,116.0,254.0,126.0
102,9.6955,Cell type 1_31111,664,564.424,340.25,95.3429,564.0,341.0,105.0
102,9.7376,Cell type 1_20011,633,464.853,244.244,107.636,457.0,248.0,112.0
102,9.907,Cell type 1_20110,466,412.893,148.586,172.142,412.0,149.0,182.0
102,10.0067,Cell type 1_2100011,362,422.505,410.161,88.0068,423.0,410.0,98.0
102,10.0155,Cell type 1_411,531,256.969,324.592,159.691,257.0,319.0,168.0
102,10.197,Cell type 1_211001,52,226.543,261.908,80.8179,226.0,262.0,91.0
102,11.6098,Cell type 1_30000,719,506.978,280.994,170.062,500.0,279.0,161.0
103,0.7146,Cell type 1_20010,434,498.903,150.366,112.606,499.0,150.0,112.0
103,0.8805,Cell type 1_201010,426,472.84,121.245,76.5762,473.0,122.0,77.0
103,1.0992,Cell type 1_21001111,619,318.645,245.261,103.993,319.0,245.0,105.0
103,1.5848,Cell type 1_1000,148,166.338,199.206,161.824,165.0,199.0,161.0
103,1.6004,Cell type 1_31000,673,498.481,185.959,63.6052,497.0,186.0,63.0
103,1.8046,Cell type 1_101110,140,192.047,171.067,110.456,192.0,172.0,112.0
103,2.578,Cell type 1_10110,196,199.777,155.58,74.498,200.0,155.0,77.0
103,2.8055,Cell type 1_30000,719,502.25,283.749,162.115,500.0,285.0,161.0
103,3.0788,Cell type 1_21010010,558,398.842,382.7,165.006,399.0,382.0,168.0
103,3.4378,Cell type 1_40000,100,155.171,363.455,115.61,155.0,364.0,119.0
103,3.4662,Cell type 1_301,704,534.777,361.131,148.268,534.0,358.0,147.0
103,3.4889,Cell type 1_1110,21,184.164,237.015,122.657,184.0,238.0,126.0
103,3.5245,Cell type 1_2100101,307,396.084,359.296,66.489,396.0,359.0,70.0
103,3.5649,Cell type 1_1111,28,247.486,233.619,108.493,248.0,234.0,112.0
103,3.7862,Cell type 1_310110,441,540.581,195.389,122.287,541.0,196.0,126.0
103,3.799,Cell type 1_21011100,107,203.731,384.003,108.272,203.0,384.0,112.0
103,3.8764,Cell type 1_1001,133,138.859,206.425,136.264,138.0,207.0,140.0
103,3.8917,Cell type 1_210101,611,367.761,312.965,115.459,369.0,314.0,119.0
103,4.1969,Cell type 1_3110100,234,390.381,230.89,58.9705,390.0,232.0,63.0
103,4.198,Cell type 1_211111,283,300.939,354.903,72.8036,301.0,355.0,77.0
103,4.3245,Cell type 1_2101111,331,302.679,409.575,72.7084,303.0,410.0,77.0
103,4.8722,Cell type 1_3110111,644,451.889,295.775,58.1343,452.0,296.0,63.0
103,4.8841,Cell type 1_201000,410,428.237,120.56,114.196,429.0,121.0,119.0
103,5.0663,Cell type 1_210110101,122,309.48,397.275,113.968,310.0,397.0,119.0
103,5.1353,Cell type 1_20110,466,406.552,145.258,169.901,406.0,145.0,175.0
103,5.3071,Cell type 1_21001000,314,460.302,368.632,78.7519,461.0,369.0,84.0
103,5.4043,Cell type 1_201111,473,467.247,170.435,176.631,467.0,171.0,182.0
103,5.4336,Cell type 1_210110111,91,215.476,372.456,155.611,216.0,372.0,161.0
103,5.6307,Cell type 1_2100000,377,507.08,407.04,127.37,507.0,407.0,133.0
103,5.6809,Cell type 1_2100001,370,453.903,411.6,113.334,454.0,412.0,119.0
103,5.848,Cell type 1_101111,164,210.85,131.905,127.267,212.0,132.0,133.0
103,6.0902,Cell type 1_20000,482,475.543,115.014,140.927,476.0,115.0,147.0
103,6.1325,Cell type 1_211000,268,236.552,303.973,56.8839,237.0,304.0,63.0
103,6.2235,Cell type 1_21011001,543,283.046,375.708,155.092,284.0,374.0,161.0
103,6.3181,Cell type 1_2100010,355,359.38,409.132,70.6947,359.0,409.0,77.0
103,6.3413,Cell type 1_21001001,657,519.969,373.84,77.7147,520.0,373.0,84.0
103,6.3609,Cell type 1_31100,651,515.732,298.321,56.8039,517.0,299.0,63.0
103,6.3851,Cell type 1_310100,504,599.086,218.712,140.622,599.0,219.0,147.0
103,6.3944,Cell type 1_31110,626,462.262,317.387,119.678,463.0,318.0,126.0
103,6.4538,Cell type 1_210110110,115,256.346,339.55,119.579,256.0,339.0,126.0
103,6.4655,Cell type 1_2101000,346,404.196,423.819,126.54,404.0,424.0,133.0
103,6.5164,Cell type 1_211011,261,168.921,301.689,56.4915,169.0,302.0,63.0
103,6.616,Cell type 1_21001110,622,385.961,250.84,105.386,386.0,251.0,112.0
103,6.6585,Cell type 1_3001,720,440.429,333.915,162.293,437.0,334.0,168.0
103,6.7523,Cell type 1_4011,523,260.388,270.517,154.424,260.0,272.0,161.0
103,7.0605,Cell type 1_40001,76,186.784,323.255,97.9822,187.0,324.0,105.0
103,7.1865,Cell type 1_210110100,339,334.353,427.201,132.825,334.0,427.0,140.0
103,7.323,Cell type 1_20001,489,528.827,163.395,146.749,528.0,164.0,154.0
