frame,gt_label,gt_x,gt_y,gt_z,nearest_pred_dist,nearest_pred_name,nearest_pred_x,nearest_pred_y,nearest_pred_z
90,711,557.0,297.0,154.0,64.9278,Cell type 1_3000,496.657,284.131,174.217
91,37,137.0,193.0,98.0,45.3573,Cell type 1_1001,127.434,213.823,137.143
91,59,285.0,263.0,98.0,60.4058,Cell type 1_1111,232.07,266.372,126.912
91,76,194.0,338.0,98.0,52.9618,Cell type 1_21110,216.422,358.146,54.453
91,91,250.0,385.0,161.0,27.4132,Cell type 1_21011011,264.164,374.395,140.062
91,100,187.0,388.0,105.0,53.6128,Cell type 1_400,160.974,353.633,136.873
91,107,240.0,392.0,105.0,46.078,Cell type 1_21011011,264.164,374.395,140.062
91,155,253.0,212.0,182.0,80.1815,Cell type 1_1111,232.07,266.372,126.912
91,164,199.0,168.0,175.0,56.6889,Cell type 1_1011,192.545,170.329,118.728
91,171,252.0,140.0,140.0,70.0517,Cell type 1_1011,192.545,170.329,118.728
91,179,290.0,140.0,182.0,120.0861,Cell type 1_1011,192.545,170.329,118.728
91,186,353.0,173.0,154.0,67.5635,Cell type 1_3110101,367.8,153.862,90.9165
91,196,191.0,146.0,105.0,27.9776,Cell type 1_1011,192.545,170.329,118.728
91,203,241.0,153.0,70.0,65.1004,Cell type 1_1010,194.248,196.701,58.0614
91,211,240.0,206.0,119.0,59.3673,Cell type 1_1011,192.545,170.329,118.728
91,218,332.0,203.0,119.0,66.9691,Cell type 1_3110101,367.8,153.862,90.9165
91,227,300.0,170.0,63.0,63.2849,Cell type 1_3110100,361.544,183.283,56.6067
91,249,442.0,180.0,84.0,53.1842,Cell type 1_201000,419.184,145.983,117.924
91,292,254.0,235.0,56.0,51.8084,Cell type 1_211000,225.406,277.986,51.6762
91,299,341.0,261.0,63.0,29.8119,Cell type 1_210011,356.603,262.395,88.3643
91,339,332.0,425.0,105.0,47.5048,Cell type 1_21011010,338.267,380.827,121.315
91,388,276.0,108.0,119.0,104.162,Cell type 1_1011,192.545,170.329,118.728
91,395,334.0,112.0,98.0,54.2683,Cell type 1_3110101,367.8,153.862,90.9165
91,403,330.0,107.0,147.0,76.2896,Cell type 1_201011,388.451,93.7502,99.798
91,451,398.0,109.0,168.0,65.758,Cell type 1_201000,419.184,145.983,117.924
91,504,593.0,266.0,147.0,56.4772,Cell type 1_31010,597.992,297.103,100.124
91,557,405.0,382.0,168.0,59.3109,Cell type 1_210100,420.841,419.189,124.597
91,566,294.0,229.0,161.0,79.9624,Cell type 1_1111,232.07,266.372,126.912
91,579,366.0,265.0,168.0,64.0676,Cell type 1_210101,387.154,304.992,122.637
91,591,391.0,193.0,175.0,79.1366,Cell type 1_201000,419.184,145.983,117.924
91,602,453.0,230.0,161.0,57.1351,Cell type 1_20011,456.529,242.362,105.33
91,657,494.0,365.0,63.0,55.2618,Cell type 1_2100100,448.682,333.461,60.6693
91,711,565.0,290.0,154.0,63.5732,Cell type 1_31010,597.992,297.103,100.124
92,37,137.0,191.0,98.0,52.7059,Cell type 1_1001,127.268,221.796,139.651
92,59,291.0,254.0,98.0,53.4058,Cell type 1_1111,246.887,262.838,126.777
92,76,198.0,333.0,98.0,48.3341,Cell type 1_21110,213.267,354.546,57.517
92,100,179.0,386.0,105.0,51.3002,Cell type 1_400,159.66,349.155,135.002
92,107,241.0,397.0,105.0,47.5159,Cell type 1_210110110,269.649,366.723,127.81
92,155,253.0,206.0,175.0,74.7889,Cell type 1_1111,246.887,262.838,126.777
92,164,201.0,170.0,175.0,61.7411,Cell type 1_10111,190.084,189.824,117.556
92,171,254.0,140.0,140.0,76.0657,Cell type 1_10110,191.317,142.194,96.965
92,179,296.0,139.0,182.0,114.0935,Cell type 1_3110101,367.837,152.282,94.3623
92,186,351.0,173.0,147.0,59.0207,Cell type 1_3110101,367.837,152.282,94.3623
92,203,238.0,151.0,77.0,51.5311,Cell type 1_10110,191.317,142.194,96.965
92,211,239.0,202.0,119.0,50.4293,Cell type 1_10111,190.084,189.824,117.556
92,218,328.0,196.0,112.0,61.7198,Cell type 1_3110101,367.837,152.282,94.3623
92,227,299.0,169.0,63.0,77.4701,Cell type 1_3110101,367.837,152.282,94.3623
92,249,451.0,178.0,77.0,57.8337,Cell type 1_201000,421.551,149.871,118.064
92,292,248.0,238.0,56.0,50.3478,Cell type 1_211000,223.374,281.798,52.8071
92,339,325.0,426.0,105.0,49.6198,Cell type 1_21011010,345.381,381.529,113.311
92,388,270.0,107.0,112.0,87.4968,Cell type 1_10110,191.317,142.194,96.965
92,395,337.0,112.0,91.0,50.8416,Cell type 1_3110101,367.837,152.282,94.3623
92,403,326.0,106.0,147.0,81.6277,Cell type 1_3110101,367.837,152.282,94.3623
92,451,394.0,115.0,175.0,69.8205,Cell type 1_20110,453.527,151.452,176.64
92,504,596.0,271.0,147.0,49.8122,Cell type 1_31010,599.521,289.892,101.044
92,557,399.0,377.0,168.0,47.9423,Cell type 1_3001,437.58,349.584,160.357
92,566,296.0,228.0,154.0,66.0823,Cell type 1_1111,246.887,262.838,126.777
92,579,361.0,267.0,168.0,67.1959,Cell type 1_210101,382.493,306.76,118.276
92,591,392.0,197.0,168.0,74.753,Cell type 1_201000,421.551,149.871,118.064
92,602,446.0,242.0,161.0,56.6441,Cell type 1_20011,453.336,244.273,104.879
92,657,496.0,366.0,70.0,51.2945,Cell type 1_2100000,519.633,387.309,110.231
92,711,557.0,301.0,154.0,63.6094,Cell type 1_3000,499.394,280.74,171.811
93,37,137.0,190.0,98.0,57.7166,Cell type 1_1001,130.987,219.442,147.277
93,59,290.0,249.0,98.0,52.0187,Cell type 1_1111,247.672,258.012,126.863
93,76,196.0,329.0,105.0,54.3591,Cell type 1_400,155.508,349.435,134.962
93,100,172.0,382.0,105.0,47.2249,Cell type 1_400,155.508,349.435,134.962
93,107,234.0,397.0,98.0,46.5665,Cell type 1_2101110,271.907,402.126,71.4439
93,155,257.0,203.0,182.0,78.4437,Cell type 1_1111,247.672,258.012,126.863
93,164,205.0,161.0,175.0,58.6182,Cell type 1_10111,196.701,186.964,123.105
93,171,260.0,132.0,147.0,81.6294,Cell type 1_10110,195.525,143.916,98.3755
93,179,305.0,137.0,182.0,108.5245,Cell type 1_3110101,366.568,148.349,93.3538
93,186,358.0,171.0,147.0,58.8591,Cell type 1_3110101,366.568,148.349,93.3538
93,203,236.0,150.0,70.0,49.8037,Cell type 1_10110,195.525,143.916,98.3755
93,211,246.0,186.0,119.0,49.479,Cell type 1_10111,196.701,186.964,123.105
93,218,327.0,189.0,112.0,59.7144,Cell type 1_3110101,366.568,148.349,93.3538
93,227,295.0,164.0,63.0,79.2987,Cell type 1_3110101,366.568,148.349,93.3538
93,249,458.0,181.0,84.0,56.3277,Cell type 1_201000,427.853,145.835,116.053
93,292,249.0,234.0,56.0,49.3765,Cell type 1_211000,219.498,273.402,52.107
93,339,315.0,427.0,105.0,57.8792,Cell type 1_21011010,343.222,376.476,104.08
93,388,274.0,106.0,119.0,89.5618,Cell type 1_10110,195.525,143.916,98.3755
93,395,341.0,108.0,91.0,47.8258,Cell type 1_3110101,366.568,148.349,93.3538
93,403,333.0,105.0,147.0,76.7063,Cell type 1_3110101,366.568,148.349,93.3538
93,451,397.0,121.0,175.0,70.06,Cell type 1_20110,460.187,151.246,175.996
93,557,393.0,378.0,175.0,55.4394,Cell type 1_3001,437.858,352.079,155.267
93,566,299.0,231.0,147.0,61.398,Cell type 1_1111,247.672,258.012,126.863
93,579,362.0,269.0,168.0,66.0311,Cell type 1_210101,379.381,307.276,117.079
93,591,392.0,195.0,168.0,80.007,Cell type 1_201000,427.853,145.835,116.053
93,602,449.0,243.0,168.0,62.0017,Cell type 1_20011,455.254,235.197,106.81
93,711,561.0,300.0,154.0,45.2051,Cell type 1_310100,594.766,271.989,143.103
94,37,138.0,191.0,98.0,56.7777,Cell type 1_1001,131.311,220.104,146.29
94,59,289.0,247.0,91.0,53.1884,Cell type 1_1111,247.077,257.522,121.996
94,76,196.0,327.0,105.0,55.3181,Cell type 1_21110,205.74,349.618,55.4657
94,100,167.0,380.0,105.0,48.7883,Cell type 1_400,156.251,347.554,139.814
94,107,231.0,394.0,98.0,45.3795,Cell type 1_2101110,267.241,403.696,72.4681
94,155,252.0,202.0,175.0,76.5043,Cell type 1_1000,176.694,215.46,174.134
94,164,200.0,157.0,168.0,56.2257,Cell type 1_10111,196.571,187.823,121.101
94,171,265.0,129.0,147.0,82.4982,Cell type 1_10110,202.409,139.021,94.1994
94,179,307.0,136.0,182.0,113.516,Cell type 1_3110101,371.323,145.398,88.9403
94,186,359.0,170.0,147.0,64.2499,Cell type 1_3110101,371.323,145.398,88.9403
94,203,243.0,156.0,70.0,50.2148,Cell type 1_10110,202.409,139.021,94.1994
94,211,245.0,183.0,119.0,48.7139,Cell type 1_10111,196.571,187.823,121.101
94,218,331.0,179.0,112.0,57.3305,Cell type 1_3110101,371.323,145.398,88.9403
94,227,298.0,174.0,63.0,82.8688,Cell type 1_3110101,371.323,145.398,88.9403
94,249,459.0,189.0,84.0,52.6889,Cell type 1_20011,455.122,235.791,107.91
94,292,252.0,238.0,56.0,53.034,Cell type 1_211000,211.254,271.79,52.7428
94,339,316.0,428.0,105.0,57.0858,Cell type 1_21011010,341.119,376.88,101.183
94,388,284.0,105.0,119.0,91.8128,Cell type 1_10110,202.409,139.021,94.1994
94,395,341.0,113.0,91.0,44.4225,Cell type 1_3110101,371.323,145.398,88.9403
94,403,339.0,105.0,140.0,72.6902,Cell type 1_3110101,371.323,145.398,88.9403
94,451,391.0,121.0,175.0,72.6684,Cell type 1_20110,457.722,149.79,174.952
94,557,391.0,385.0,168.0,53.0856,Cell type 1_3001,435.176,358.492,155.198
94,566,302.0,220.0,154.0,73.8153,Cell type 1_1111,247.077,257.522,121.996
94,579,360.0,271.0,161.0,61.2204,Cell type 1_210101,377.584,310.055,117.257
94,591,389.0,197.0,168.0,82.3232,Cell type 1_201000,425.918,148.374,112.776
94,602,445.0,241.0,168.0,61.1588,Cell type 1_20011,455.122,235.791,107.91
94,711,554.0,305.0,154.0,55.0666,Cell type 1_310100,593.659,267.928,144.772
95,37,140.0,192.0,98.0,59.4502,Cell type 1_10111,193.365,184.228,123.022
95,59,291.0,249.0,91.0,57.253,Cell type 1_1111,241.962,257.777,119.216
95,76,202.0,321.0,105.0,55.4346,Cell type 1_21110,206.673,347.443,56.5034
95,100,164.0,376.0,105.0,44.5171,Cell type 1_400,155.516,349.031,139.387
95,107,225.0,398.0,98.0,49.1488,Cell type 1_2101110,265.807,405.24,71.5807
95,155,243.0,205.0,182.0,71.8371,Cell type 1_1000,172.607,215.66,172.421
95,164,196.0,158.0,168.0,52.1332,Cell type 1_10111,193.365,184.228,123.022
95,171,268.0,130.0,154.0,90.6791,Cell type 1_10110,197.912,141.701,97.6666
95,179,316.0,137.0,175.0,104.1734,Cell type 1_3110101,374.869,142.745,89.2473
95,186,358.0,167.0,140.0,58.7257,Cell type 1_3110101,374.869,142.745,89.2473
95,203,249.0,158.0,63.0,63.8546,Cell type 1_10110,197.912,141.701,97.6666
95,211,244.0,183.0,112.0,51.8353,Cell type 1_10111,193.365,184.228,123.022
95,218,326.0,173.0,105.0,59.5961,Cell type 1_3110101,374.869,142.745,89.2473
95,227,298.0,173.0,63.0,86.6783,Cell type 1_3110101,374.869,142.745,89.2473
95,249,459.0,192.0,84.0,48.6768,Cell type 1_20011,450.624,231.769,110.79
95,292,261.0,243.0,56.0,53.0338,Cell type 1_211000,216.15,271.224,53.8861
95,339,318.0,428.0,105.0,54.015,Cell type 1_2101100,326.2,392.705,145.058
95,388,278.0,108.0,126.0,91.3927,Cell type 1_10110,197.912,141.701,97.6666
95,395,338.0,112.0,91.0,48.038,Cell type 1_3110101,374.869,142.745,89.2473
95,403,341.0,104.0,140.0,72.2781,Cell type 1_3110101,374.869,142.745,89.2473
95,451,393.0,126.0,175.0,64.1194,Cell type 1_20110,454.658,143.561,176.095
95,557,389.0,388.0,168.0,53.4139,Cell type 1_3001,427.422,351.853,159.622
95,566,296.0,221.0,154.0,74.0444,Cell type 1_1111,241.962,257.777,119.216
95,579,358.0,272.0,161.0,64.2828,Cell type 1_210101,372.843,311.656,112.633
95,591,386.0,199.0,175.0,88.2531,Cell type 1_20110,454.658,143.561,176.095
95,602,445.0,234.0,168.0,57.529,Cell type 1_20011,450.624,231.769,110.79
95,711,552.0,303.0,154.0,56.0133,Cell type 1_310100,590.876,262.761,151.361
96,37,139.0,193.0,98.0,58.2745,Cell type 1_10111,190.84,186.982,123.929
96,59,287.0,248.0,91.0,53.0313,Cell type 1_1111,241.937,253.794,118.351
96,76,191.0,319.0,98.0,55.2844,Cell type 1_21110,209.073,349.907,55.8753
96,107,218.0,398.0,105.0,48.6253,Cell type 1_2101110,257.054,407.442,77.6129
96,155,238.0,206.0,182.0,67.965,Cell type 1_1000,172.286,221.023,173.327
96,164,194.0,157.0,168.0,53.3962,Cell type 1_10111,190.84,186.982,123.929
96,171,269.0,136.0,161.0,92.8342,Cell type 1_10110,198.089,139.581,101.192
96,179,320.0,140.0,175.0,100.9304,Cell type 1_3110101,374.03,139.616,89.75
96,186,355.0,164.0,133.0,53.1722,Cell type 1_3110101,374.03,139.616,89.75
96,203,248.0,156.0,70.0,61.1035,Cell type 1_10110,198.089,139.581,101.192
96,211,242.0,185.0,112.0,52.5697,Cell type 1_10111,190.84,186.982,123.929
96,218,327.0,171.0,105.0,58.5606,Cell type 1_3110101,374.03,139.616,89.75
96,227,296.0,175.0,63.0,89.7567,Cell type 1_3110101,374.03,139.616,89.75
96,249,456.0,186.0,84.0,50.2676,Cell type 1_20011,454.232,228.994,109.985
96,292,265.0,241.0,56.0,57.1977,Cell type 1_211000,214.401,267.296,51.5458
96,339,320.0,428.0,105.0,54.6223,Cell type 1_21011010,333.713,377.01,91.0154
96,388,272.0,110.0,126.0,83.3865,Cell type 1_10110,198.089,139.581,101.192
96,395,337.0,108.0,98.0,49.3848,Cell type 1_3110101,374.03,139.616,89.75
96,403,341.0,104.0,140.0,69.8895,Cell type 1_3110101,374.03,139.616,89.75
96,451,386.0,124.0,175.0,63.2231,Cell type 1_20110,443.901,149.17,178.332
96,557,393.0,388.0,168.0,57.5674,Cell type 1_3001,427.48,343.944,154.428
96,566,291.0,221.0,161.0,72.8118,Cell type 1_1111,241.937,253.794,118.351
96,579,364.0,279.0,161.0,60.8669,Cell type 1_210101,369.027,312.16,110.207
96,591,389.0,201.0,168.0,76.2051,Cell type 1_20110,443.901,149.17,178.332
96,602,448.0,241.0,168.0,54.0297,Cell type 1_3000,493.077,270.665,165.306
96,711,556.0,293.0,161.0,52.0377,Cell type 1_310100,594.109,259.036,150.897
97,37,148.0,184.0,91.0,56.0907,Cell type 1_1010,185.292,206.425,55.608
97,59,289.0,255.0,91.0,54.4468,Cell type 1_1111,241.937,253.794,118.351
97,76,189.0,319.0,98.0,53.4173,Cell type 1_211011,158.084,301.063,58.3027
97,107,213.0,395.0,105.0,47.9626,Cell type 1_2101110,251.07,407.432,78.6081
97,155,236.0,200.0,175.0,61.851,Cell type 1_101111,199.225,153.587,157.14
97,171,271.0,142.0,168.0,73.5109,Cell type 1_101111,199.225,153.587,157.14
97,179,324.0,140.0,175.0,102.6045,Cell type 1_3110101,377.762,146.181,87.827
97,186,359.0,163.0,140.0,57.9389,Cell type 1_3110101,377.762,146.181,87.827
97,203,254.0,163.0,70.0,61.7075,Cell type 1_10110,202.025,141.161,95.0892
97,211,249.0,185.0,112.0,49.7019,Cell type 1_101110,200.384,182.381,121.995
97,218,327.0,168.0,98.0,56.1813,Cell type 1_3110101,377.762,146.181,87.827
97,227,305.0,175.0,63.0,82.105,Cell type 1_3110101,377.762,146.181,87.827
97,249,458.0,185.0,91.0,54.6028,Cell type 1_20011,457.354,236.773,108.338
97,292,269.0,242.0,56.0,59.5264,Cell type 1_211000,215.684,268.315,53.1154
97,339,316.0,428.0,105.0,53.8041,Cell type 1_21011010,330.102,379.015,87.7812
97,388,275.0,112.0,133.0,87.2522,Cell type 1_10110,202.025,141.161,95.0892
97,395,335.0,110.0,98.0,56.931,Cell type 1_3110101,377.762,146.181,87.827
97,403,351.0,107.0,133.0,65.513,Cell type 1_3110101,377.762,146.181,87.827
97,451,384.0,122.0,175.0,66.3031,Cell type 1_20110,443.573,151.056,176.707
97,566,297.0,227.0,161.0,74.6243,Cell type 1_1111,241.937,253.794,118.351
97,579,366.0,279.0,154.0,59.7689,Cell type 1_210101,366.799,319.412,109.971
97,591,392.0,204.0,168.0,74.4221,Cell type 1_20110,443.573,151.056,176.707
97,602,453.0,243.0,175.0,57.0549,Cell type 1_3000,497.081,277.431,163.747
97,711,559.0,295.0,161.0,54.512,Cell type 1_310100,592.229,253.635,148.497
98,37,150.0,182.0,91.0,58.6481,Cell type 1_1010,186.259,210.578,54.8312
98,76,191.0,320.0,105.0,57.3449,Cell type 1_211011,157.925,306.413,60.1684
98,107,213.0,389.0,112.0,47.0967,Cell type 1_2101110,245.241,409.066,84.1437
98,155,233.0,192.0,182.0,59.7624,Cell type 1_101111,201.402,150.621,152.659
98,171,271.0,133.0,161.0,72.2769,Cell type 1_101111,201.402,150.621,152.659
98,179,321.0,135.0,175.0,107.3735,Cell type 1_3110101,375.651,149.871,83.7794
98,186,356.0,160.0,140.0,60.4112,Cell type 1_3110101,375.651,149.871,83.7794
98,203,251.0,168.0,70.0,60.2657,Cell type 1_10110,202.944,138.978,91.9157
98,211,251.0,183.0,105.0,49.1955,Cell type 1_101110,204.652,180.048,121.228
98,218,322.0,166.0,98.0,57.7997,Cell type 1_3110101,375.651,149.871,83.7794
98,227,307.0,180.0,56.0,79.9526,Cell type 1_3110101,375.651,149.871,83.7794
98,249,452.0,183.0,91.0,62.657,Cell type 1_20010,505.384,160.141,114.527
98,292,276.0,259.0,56.0,22.5116,Cell type 1_211110,285.62,258.998,76.3526
98,339,317.0,429.0,105.0,50.7479,Cell type 1_21011010,325.569,381.193,90.289
98,388,275.0,110.0,126.0,84.8147,Cell type 1_10110,202.944,138.978,91.9157
98,395,334.0,110.0,91.0,58.1089,Cell type 1_3110101,375.651,149.871,83.7794
98,403,353.0,102.0,126.0,67.7295,Cell type 1_3110101,375.651,149.871,83.7794
98,451,376.0,117.0,168.0,65.7159,Cell type 1_20110,433.1,149.067,173.466
98,566,292.0,222.0,161.0,72.4338,Cell type 1_1111,248.393,257.305,115.189
98,580,336.0,273.0,168.0,59.0933,Cell type 1_410,327.586,331.247,162.661
98,587,398.0,289.0,168.0,68.9357,Cell type 1_3001,437.677,345.2,163.593
98,591,382.0,208.0,168.0,78.1933,Cell type 1_20110,433.1,149.067,173.466
98,602,454.0,236.0,175.0,59.6355,Cell type 1_20011,456.789,241.657,115.699
98,711,561.0,292.0,161.0,59.3124,Cell type 1_310100,594.995,245.44,147.055
99,37,150.0,185.0,84.0,59.5927,Cell type 1_101110,199.161,180.088,117.322
99,59,290.0,260.0,84.0,16.9907,Cell type 1_211110,284.976,263.699,68.1962
99,76,192.0,317.0,112.0,54.6982,Cell type 1_4001,156.194,342.458,144.584
99,155,220.0,182.0,182.0,58.4638,Cell type 1_101111,193.906,146.461,143.606
99,171,264.0,131.0,161.0,73.8564,Cell type 1_101111,193.906,146.461,143.606
99,179,316.0,143.0,168.0,106.0236,Cell type 1_3110101,376.86,149.053,81.395
99,186,355.0,157.0,133.0,56.6047,Cell type 1_3110101,376.86,149.053,81.395
99,203,254.0,174.0,63.0,63.5659,Cell type 1_10110,203.761,141.526,84.4967
99,211,252.0,181.0,105.0,54.2644,Cell type 1_101110,199.161,180.088,117.322
99,218,327.0,168.0,98.0,55.8635,Cell type 1_3110101,376.86,149.053,81.395
99,227,311.0,187.0,56.0,80.14,Cell type 1_3110101,376.86,149.053,81.395
99,249,457.0,175.0,91.0,54.3418,Cell type 1_201010,475.981,125.501,79.0583
99,388,273.0,113.0,126.0,85.6171,Cell type 1_10110,203.761,141.526,84.4967
99,395,327.0,109.0,91.0,64.6724,Cell type 1_3110101,376.86,149.053,81.395
99,403,348.0,103.0,126.0,70.3092,Cell type 1_3110101,376.86,149.053,81.395
99,451,370.0,114.0,168.0,68.639,Cell type 1_20110,429.27,148.006,174.479
99,567,261.0,214.0,154.0,58.4855,Cell type 1_1111,252.822,253.595,111.74
99,574,302.0,231.0,154.0,68.6653,Cell type 1_1111,252.822,253.595,111.74
99,580,333.0,277.0,161.0,61.2726,Cell type 1_410,337.388,338.115,161.181
99,587,398.0,290.0,168.0,64.7754,Cell type 1_3001,437.109,341.481,163.994
99,591,384.0,209.0,161.0,73.8096,Cell type 1_2100111,353.808,246.434,105.009
99,602,454.0,233.0,168.0,55.1381,Cell type 1_20011,455.463,235.268,112.928
99,711,568.0,293.0,154.0,57.4553,Cell type 1_310101,600.782,291.228,106.848
100,37,149.0,194.0,84.0,59.7113,Cell type 1_1001,135.903,217.811,137.169
100,76,196.0,317.0,112.0,55.715,Cell type 1_4001,158.38,336.426,148.215
100,155,219.0,178.0,182.0,60.4344,Cell type 1_101111,198.285,142.196,137.94
100,171,269.0,138.0,168.0,76.9534,Cell type 1_101111,198.285,142.196,137.94
100,179,319.0,142.0,168.0,105.3758,Cell type 1_3110101,377.889,158.281,82.1451
100,186,356.0,160.0,133.0,55.3923,Cell type 1_3110101,377.889,158.281,82.1451
100,203,261.0,184.0,63.0,66.8263,Cell type 1_10110,207.674,146.271,77.0929
100,211,254.0,185.0,98.0,55.0139,Cell type 1_101110,201.719,177.564,113.425
100,218,324.0,168.0,98.0,57.0076,Cell type 1_3110101,377.889,158.281,82.1451
100,227,318.0,194.0,63.0,72.3123,Cell type 1_3110101,377.889,158.281,82.1451
100,249,457.0,176.0,91.0,52.6407,Cell type 1_20010,500.776,155.011,111.351
100,292,282.0,282.0,56.0,24.7726,Cell type 1_211110,287.482,266.353,74.4066
100,388,276.0,112.0,126.0,84.2258,Cell type 1_101111,198.285,142.196,137.94
100,395,327.0,113.0,91.0,68.6911,Cell type 1_3110101,377.889,158.281,82.1451
100,403,351.0,104.0,126.0,74.7843,Cell type 1_3110101,377.889,158.281,82.1451
100,451,363.0,114.0,168.0,68.4508,Cell type 1_20110,424.235,143.55,175.911
100,567,253.0,207.0,154.0,64.8536,Cell type 1_1111,260.437,256.476,112.735
100,574,306.0,228.0,147.0,63.7257,Cell type 1_1111,260.437,256.476,112.735
100,580,331.0,271.0,168.0,67.7623,Cell type 1_410,337.388,338.115,161.181
100,587,401.0,286.0,175.0,67.1054,Cell type 1_3001,437.109,341.481,163.994
100,591,380.0,207.0,154.0,66.2274,Cell type 1_2100111,357.33,244.497,104.34
100,602,454.0,226.0,175.0,60.0112,Cell type 1_201111,484.685,174.467,172.97
100,711,563.0,293.0,161.0,64.6651,Cell type 1_30000,502.745,281.434,181.424
100,720,446.0,329.0,154.0,18.295,Cell type 1_3001,437.109,341.481,163.994
101,37,148.0,203.0,77.0,56.8183,Cell type 1_1010,191.301,234.351,57.7527
101,76,193.0,320.0,105.0,57.8764,Cell type 1_4001,160.353,341.119,147.87
101,155,216.0,170.0,182.0,59.882,Cell type 1_101111,201.727,137.72,133.625
101,171,270.0,140.0,161.0,73.5921,Cell type 1_101111,201.727,137.72,133.625
101,179,313.0,138.0,161.0,100.8629,Cell type 1_20110,412.218,148.296,175.937
101,186,359.0,158.0,133.0,57.1933,Cell type 1_3110101,377.898,157.769,79.0196
101,203,255.0,190.0,63.0,66.3303,Cell type 1_10110,203.697,149.601,74.646
101,211,253.0,182.0,98.0,58.6844,Cell type 1_101110,196.089,178.511,111.886
101,218,323.0,166.0,91.0,56.7897,Cell type 1_3110101,377.898,157.769,79.0196
101,227,317.0,199.0,63.0,66.7746,Cell type 1_2100111,348.553,246.277,98.0449
101,249,455.0,174.0,91.0,54.1247,Cell type 1_20010,500.894,152.617,110.131
